,FTR,date,Time,game_id,HTR,team,club_id,manager,formation,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,is_home,shots_last_5,shots_target_last_5,corners_last_5,fouls_last_5,yellow_cards_last_5,red_cards_last_5,xp_last_5,xg_last_5,np_xg_last_5,ppda_last_5,deep_completions_last_5,xi_market_value_last_5,xi_average_age_last_5,xi_average_height_last_5,xi_total_caps_last_5,shots_ewm_5,shots_target_ewm_5,corners_ewm_5,fouls_ewm_5,yellow_cards_ewm_5,red_cards_ewm_5,xp_ewm_5,xg_ewm_5,np_xg_ewm_5,ppda_ewm_5,deep_completions_ewm_5,xi_market_value_ewm_5,xi_average_age_ewm_5,xi_average_height_ewm_5,xi_total_caps_ewm_5,position_last
1523,D,2024-08-16,20:30,4361548.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,87900000.0,26.360774065086183,184.45454545454547,277.0,0,11.2,3.4,3.0,15.2,2.0,0.4,1.45968,1.3816032,1.3816032,13.411645781119464,6.0,82440000.0,28.962080766598223,182.4181818181818,310.4,10.898744833032646,3.2945258365039045,3.0069867850381207,15.138533317386246,1.8862666871423013,0.3839215226735006,1.217299266772326,1.1169435616359624,1.0676200969082554,14.124439545142458,5.681505759883232,82279914.59452643,28.579013853281726,182.2797587101286,309.32506230330466,11.0
1531,A,2024-08-23,20:30,4361558.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,105400000.0,25.82838653475204,184.54545454545453,173.0,1,11.0,3.4,3.0,14.6,1.8,0.4,1.434,1.1900152,1.1900152,14.022756892230575,6.4,83120000.0,28.417348018169378,182.72727272727272,312.6,12.599163222021764,3.863017224335936,3.0046578566920807,14.425688878257498,1.2575111247615343,0.25594768178233374,1.4571661778482172,1.444585707757308,1.411703397938837,14.30518191898386,6.121003839922156,84153276.39635095,27.83960059054988,183.00468762493423,298.5500415355364,6.0
1542,D,2024-08-27,18:00,4361566.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,82900000.0,27.60276274033974,184.0909090909091,329.0,0,12.0,4.4,3.6,14.8,2.0,0.4,1.16052,1.1337731999999998,1.1337731999999998,14.339793929267614,4.8,88900000.0,27.60953269864974,183.12727272727273,279.2,13.39944214801451,5.575344816223957,4.3364385711280535,14.617125918838331,1.838340749841023,0.17063178785488917,1.373344118565478,1.3758104718382054,1.3538889319592247,11.82073856327319,5.414002559948105,91235517.5975673,27.16919590528393,183.51827659844102,256.7000276903576,13.0
1556,A,2024-09-01,18:00,4364914.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,115400000.0,25.06104162777674,183.8181818181818,147.0,1,13.4,5.2,4.4,14.8,1.4,0.4,1.15974,1.0779144,1.0779144,13.776636034530771,6.0,86580000.0,27.15460145603883,183.38181818181818,280.6,14.266294765343005,6.050229877482638,5.8909590474187015,13.078083945892223,1.5588938332273485,0.4470878585699261,1.2412627457103187,1.1204603145588037,1.1058459546394832,12.380492375515459,5.942668373298737,88457011.73171154,27.31371818363587,183.70915409593036,280.8000184602384,15.0
1561,H,2024-09-14,17:30,4405325.0,H,Sevilla,368.0,Xavier García Pimienta,3-4-3,63400000.0,27.7951589820173,181.45454545454547,281.0,1,14.4,6.0,5.6,11.4,1.6,0.2,0.93222,1.0444212,1.0444212,13.631993177387915,5.6,93000000.0,26.36863916371103,183.89090909090908,229.8,14.84419651022867,5.700153251655093,6.2606393649458,10.718722630594817,2.0392625554848993,0.29805857237995076,0.9321084971402125,1.017869209705869,1.0081263030929888,13.774494917010307,5.628445582199158,97438007.82114102,26.562825998349496,183.74549667001418,236.20001230682558,19.0
1572,H,2024-09-20,20:00,4405332.0,H,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,87000000.0,25.553356978408313,183.8181818181818,202.0,0,14.6,6.0,5.8,12.6,2.0,0.4,1.27388,1.2817174,1.2817174,11.420965608465607,5.2,91000000.0,26.529624789994397,183.6727272727273,241.4,13.229464340152447,5.133435501103395,5.173759576630533,13.479148420396546,2.359508370323266,0.5320390482533005,1.2667056647601418,1.2279161398039127,1.2214208687286592,11.024266452610044,4.752297054799439,86092005.21409401,26.973603659572095,182.98184626485795,251.1333415378837,14.0
1582,H,2024-09-24,18:00,4405342.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,79000000.0,28.01045361209632,182.45454545454547,314.0,1,13.0,5.4,6.2,13.2,2.8,0.4,0.9907200000000002,0.9865307999999999,0.9865307999999999,10.010709198209199,4.4,90820000.0,26.368141372658823,183.54545454545456,226.4,11.486309560101631,4.088957000735596,5.115839717753689,14.319432280264365,2.906338913548844,0.35469269883553367,1.018170443173428,1.0265897598692753,1.0222595791524396,9.887972506868236,4.168198036532959,86394670.14272934,26.500188099184168,183.26062478263256,234.7555610252558,17.0
1598,D,2024-09-29,15:15,4405349.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,82500000.0,25.720614771949474,183.63636363636363,270.0,0,14.4,4.6,6.0,13.0,3.2,0.6,1.22166,1.0730768,1.0730768,10.087957875457876,5.2,85540000.0,26.80455478812768,183.12727272727273,254.6,14.990873040067754,4.392638000490398,5.4105598118357925,14.212954853509578,3.6042259423658956,0.5697951325570224,1.4655802954489519,1.2413898399128502,1.2385030527682932,9.004680083943903,5.44546535768864,83929780.0951529,27.00360993682155,182.9919316732702,261.17037401683723,13.0
1606,H,2024-10-06,17:30,4405366.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,94500000.0,25.973741521996143,183.63636363636363,219.0,1,13.8,4.0,5.6,12.4,3.6,0.4,1.2093,1.1994188000000001,1.1994188000000001,9.14351343101343,4.6,85460000.0,26.42812519444963,183.03636363636363,242.8,14.327248693378502,4.2617586669935985,5.940373207890528,11.808636569006387,3.4028172949105966,0.3798634217046816,1.2821535302993012,1.2414165599419003,1.239492035178862,8.929045981888528,4.963643571792427,83453186.73010193,26.575944881864192,183.20674232763466,264.1135826778915,13.0
1618,H,2024-10-20,20:00,4405370.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,95500000.0,26.55789932175969,183.0909090909091,216.0,0,13.4,4.0,5.0,14.2,4.2,0.6,1.6498000000000002,1.4025614000000002,1.2539054,7.867377067377068,4.2,81280000.0,26.610665173293512,183.0,257.2,14.218165795585668,4.507839111329066,5.293582138593686,12.872424379337593,4.268544863273731,0.5865756144697878,1.6935356868662008,1.4370777066279334,1.1880346901192416,9.346636715198413,4.309095714528285,87135457.82006796,26.375210428574842,183.34994943054434,249.07572178526098,11.0
1620,A,2024-10-25,20:00,4407515.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,107000000.0,25.475950469790305,184.27272727272728,211.0,0,12.8,3.4,5.4,13.2,4.0,0.4,1.26964,1.1928898000000001,1.0442338,9.586615162615162,4.0,87700000.0,26.363213241241986,183.3272727272727,244.2,11.812110530390447,3.3385594075527103,5.195721425729124,13.248282919558397,3.5123632421824875,0.3910504096465252,1.140723791244134,1.1579358044186223,0.991907126746161,10.937757810132275,3.5393971430188564,89923638.54671197,26.436106726303127,183.26360265066592,238.05048119017397,13.0
1635,A,2024-11-03,17:30,4407702.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,95000000.0,25.171800136892543,182.8181818181818,143.0,1,12.4,3.6,4.8,11.8,3.2,0.4,1.40936,1.2307636,1.0821076,11.54353823953824,4.2,91700000.0,26.347731939518383,183.4181818181818,246.0,9.874740353593632,3.2257062717018066,4.130480950486082,11.832188613038932,2.341575494788325,0.26070027309768345,1.1670491941627559,1.0430592029457482,0.932373417830774,13.091838540088183,3.6929314286792376,95615759.03114133,26.116054640798854,183.59997752468635,229.03365412678264,10.0
1641,H,2024-11-09,20:00,4407666.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,91500000.0,26.058614896397238,183.9090909090909,245.0,0,9.6,2.6,4.6,10.2,2.6,0.2,1.0850000000000002,1.0224666,0.8738106,13.445919191919192,2.8,94900000.0,25.78000124447763,183.4909090909091,211.8,9.249826902395755,2.1504708478012042,4.420320633657388,9.888125742025954,2.22771699652555,0.1738001820651223,1.0242327961085038,0.9052078019638321,0.8314172785538494,14.311225693392123,2.7952876191194918,95410506.0207609,25.801303139496753,183.33937895585152,200.35576941785507,13.0
1654,H,2024-11-24,15:15,4407651.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,120500000.0,25.720614771949474,183.27272727272728,176.0,1,9.6,2.2,4.4,10.8,2.2,0.4,1.04854,0.8821574,0.7335014,13.306363636363637,3.0,96700000.0,25.847601269367185,183.54545454545456,206.8,10.49988460159717,2.1003138985341363,4.946880422438259,9.925417161350635,1.8184779976837,0.4492001213767482,0.9271551974056692,0.7834465346425548,0.734252852369233,12.234150462261416,3.530191746079661,94107004.0138406,25.88707372513025,183.52928294026466,215.23717961190337,13.0
1666,D,2024-12-02,20:00,4407663.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,120500000.0,25.74251757824653,183.27272727272728,176.0,1,9.0,1.8,5.2,10.6,1.4,0.2,0.93448,0.8306034,0.8306034,13.596315789473683,3.8,101900000.0,25.796975919357852,183.47272727272727,198.2,10.666589734398114,2.400209265689424,5.9645869482921725,11.283611440900424,1.8789853317891332,0.2994667475844988,1.2667701316037794,1.0458410230950366,1.0130452349128218,12.033293290630418,4.68679449738644,102904669.34256041,25.831587407403322,183.44376438441887,202.1581197412689,12.0
1677,H,2024-12-08,20:00,4407685.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,116500000.0,25.071744135399168,184.72727272727272,192.0,0,10.0,2.6,5.2,10.0,1.2,0.2,1.199,0.928835,0.928835,12.161204678362573,4.6,106900000.0,25.633899570655217,183.5090909090909,190.2,11.111059822932077,3.266806177126283,5.643057965528115,11.189074293933615,1.5859902211927555,0.1996444983896659,1.2970800877358528,1.0608306820633577,1.0389668232752145,10.33701034190176,5.124529664924293,108769779.56170695,25.801897464351057,183.38675201385502,193.4387464941793,11.0
1681,H,2024-12-14,17:30,4407710.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,75000000.0,27.527098500404453,183.1818181818182,295.0,1,9.6,2.6,5.4,9.8,1.8,0.2,1.0173799999999997,0.8933284,0.8933284,13.543704678362573,4.2,108800000.0,25.55305830377699,183.6,186.4,8.740706548621384,3.177870784750855,4.76203864368541,10.126049529289077,2.0573268141285035,0.13309633225977727,0.9685867251572352,0.9191447880422384,0.9045688821834763,14.995506894601172,4.0830197766161955,111346519.70780464,25.558513021367094,183.83359225166092,192.95916432945288,13.0
1697,H,2024-12-22,15:15,4407678.0,H,Sevilla,368.0,Xavier García Pimienta,4-4-2,120000000.0,24.615518636052517,184.54545454545453,149.0,0,9.6,3.2,5.0,11.0,2.8,0.2,1.04476,0.8649205999999999,0.8649205999999999,12.213704678362573,4.6,104800000.0,26.024117976479374,183.6727272727273,216.8,8.49380436574759,3.1185805231672368,4.174692429123607,10.750699686192718,3.7048845427523354,0.08873088817318485,0.9375578167714901,0.7752518586948257,0.7655345881223176,13.363671263067447,3.722013184410797,99231013.13853641,26.214708181046216,183.61633422838,226.97277621963522,11.0
1703,D,2025-01-11,20:00,4407717.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,119000000.0,26.916806670400103,186.1818181818182,266.0,1,9.0,3.8,5.0,11.8,3.0,0.0,1.0024799999999998,1.0393018,1.0393018,13.604847535505431,4.2,110500000.0,25.735498724410427,183.8,197.6,8.99586957716506,3.7457203487781583,4.7831282860824045,11.833799790795146,3.1365896951682237,0.0591539254487899,0.7989052111809934,0.9874445724632172,0.980966392081545,13.92101893728306,3.481342122940531,106154008.75902426,25.68164499938165,183.9260410007382,200.98185081309012,13.0
1713,A,2025-01-18,13:00,4407724.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,121000000.0,27.614211934540478,184.1818181818182,317.0,0,9.8,4.2,5.4,12.2,2.8,0.0,0.80716,0.872047,0.872047,12.850945539135193,3.4,110200000.0,25.97473710410055,184.3818181818182,215.6,10.997246384776707,4.163813565852106,6.522085524054937,13.222533193863432,2.4243931301121493,0.039435950299193265,0.8557368074539956,0.9030817149754782,0.8987629280543633,11.901368946694454,3.3208947486270204,110436005.83934951,26.0933655563878,184.67796672776487,222.65456720872672,13.0
1722,D,2025-01-25,17:30,4407753.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,113000000.0,26.939207267749364,184.45454545454547,323.0,1,10.2,4.4,5.2,13.0,3.4,0.0,1.06246,1.272333,1.123677,14.322926215463696,3.2,110300000.0,26.349075975359348,184.56363636363636,243.8,11.998164256517805,4.77587571056807,5.681390349369958,13.815022129242289,2.949595420074766,0.02629063353279551,1.448557871635997,1.6328011433169856,1.382161952036242,12.702361906491953,3.8805964990846804,113957337.226233,26.60031434910536,184.51258387911597,254.1030448058178,10.0
1731,D,2025-02-01,13:00,4407775.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,121000000.0,27.652541845560325,184.1818181818182,317.0,0,14.4,4.6,5.6,14.0,3.0,0.0,1.23882,1.3752043999999999,1.2265484,10.36875954879703,3.8,109600000.0,26.722568601829387,184.50909090909093,270.0,16.3321095043452,4.517250473712047,5.454260232913306,13.543348086161524,2.299730280049844,0.017527089021863673,1.3635052477573313,1.4719107622113237,1.3048179680241614,9.982130159883525,4.253730999389787,113638224.81748867,26.71327865532003,184.49323773759247,277.0686965372119,12.0
1748,A,2025-02-09,20:00,4407770.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,126000000.0,27.306825959803373,184.8181818181818,329.0,1,15.4,4.2,6.0,14.0,2.8,0.0,1.31706,1.4519198,1.3032638,10.375426215463696,4.0,118800000.0,26.747657270860554,184.7090909090909,274.4,15.221406336230134,3.3448336491413646,5.302840155275537,13.028898724107682,3.5331535200332294,0.011684726014575783,1.3312368318382208,1.2716215081408826,1.1602263120161076,10.032531217700127,4.169153999593191,116092149.87832578,27.026366385400127,184.38943121900104,290.3791310248079,12.0
1758,A,2025-02-16,15:15,4407760.0,A,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,110500000.0,26.505880156804178,184.27272727272728,326.0,0,15.0,4.0,5.8,14.0,3.4,0.0,1.3297199999999998,1.3538396,1.2051836,10.346061136098617,4.0,120000000.0,27.28591873561073,184.76363636363638,310.4,12.814270890820088,3.5632224327609094,5.201893436850358,13.352599149405123,4.022102346688819,0.007789817343050522,1.0824578878921471,1.1548906720939218,1.0806272080107384,11.65131710809638,3.779435999728794,119394766.5855505,27.119852910201207,184.5323480853946,303.25275401653863,12.0
1769,D,2025-02-24,20:00,4407542.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,134500000.0,26.420260095824776,184.54545454545453,257.0,1,14.2,4.2,4.2,12.8,3.6,0.0,1.56752,1.5035083999999999,1.3548524,12.803647342995168,4.0,118300000.0,27.203733432891546,184.3818181818182,322.4,12.209513927213393,4.375481621840606,4.134595624566905,12.235066099603415,3.3480682311258794,0.005193211562033681,1.4411052585947648,1.2641604480626145,1.2146514720071588,14.484211405397588,3.5196239998191956,116429844.39036699,26.915195325735528,184.4458078145055,310.8351693443591,12.0
1774,D,2025-03-01,15:15,4407737.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,134500000.0,26.43394934976044,184.54545454545453,257.0,0,15.2,3.8,4.2,12.0,3.0,0.0,1.30642,1.2015004,1.2015004,11.329874551971326,4.6,121000000.0,26.9649430651484,184.45454545454544,310.4,14.47300928480893,4.250321081227071,4.089730416377937,11.82337739973561,2.565378820750586,0.0034621410413557875,1.4036368390631766,1.370173632041743,1.3371676480047725,11.967968893920974,5.01308266654613,122453229.59357798,26.75021691576528,184.47902339148854,292.8901128962394,10.0
1786,A,2025-03-09,20:00,4407788.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,125500000.0,26.646755024578432,184.1818181818182,212.0,0,12.2,4.0,4.4,11.2,2.8,0.0,1.12922,1.133035,1.133035,13.684699113374837,3.8,125300000.0,26.86389148155062,184.47272727272724,297.2,12.982006189872621,4.500214054151381,4.726486944251958,10.882251599823741,1.7102525471670573,0.002308094027570525,1.038224559375451,1.1827167546944954,1.160712765336515,13.41724242050872,3.6753884443640867,126468819.72905199,26.644794393763664,184.50116710947722,280.92674193082627,10.0
1794,A,2025-03-16,15:15,4407527.0,D,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,125500000.0,26.665919980088358,184.1818181818182,212.0,1,11.4,4.6,4.0,11.2,1.8,0.0,1.1825800000000002,1.1611504,1.1611504,16.60803244670817,3.6,126200000.0,26.66273411735424,184.47272727272727,276.2,11.654670793248414,4.333476036100921,4.150991296167972,11.254834399882492,1.4735016981113713,0.0015387293517136833,1.2033163729169674,1.1256845031296636,1.1110151768910101,17.19482828033915,3.450258962909391,126145879.819368,26.645447937368587,184.39471746692422,257.95116128721753,8.0
1804,H,2025-03-30,20:00,4407556.0,H,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,139900000.0,26.5414722170369,184.72727272727272,265.0,0,12.0,4.6,3.8,11.0,1.6,0.0,1.1445,1.0687292000000002,1.0687292000000002,15.923588002263724,3.4,126100000.0,26.53455292141124,184.34545454545454,252.8,11.436447195498943,4.222317357400613,4.1006608641119815,11.836556266588326,2.315667798740914,0.0010258195678091223,0.9337109152779782,0.9035640020864424,0.8937844512606734,15.285441075781655,2.9668393086062608,125930586.54624534,26.652271951608512,184.32375103855554,242.6341075248117,10.0
1815,A,2025-04-06,15:15,4407549.0,D,Sevilla,368.0,Xavier García Pimienta,4-3-3 Attacking,131900000.0,26.250264451496488,185.0,254.0,1,11.0,3.8,3.8,13.4,2.0,0.0,0.9745799999999999,0.945707,0.945707,13.57005859049902,3.6,131980000.0,26.54167133345778,184.43636363636364,240.6,9.624298130332628,3.481544904933742,3.4004405760746543,15.224370844392217,2.8771118658272763,0.0006838797118727482,1.0587406101853187,0.891572334724295,0.8850526341737823,12.984411697579928,3.311226205737507,130587057.69749689,26.615338706751306,184.45825826812793,250.08940501654115,11.0
1819,H,2025-04-11,20:00,4407632.0,H,Sevilla,368.0,Xavier García Pimienta,4-2-3-1,130400000.0,26.4478874992222,185.0909090909091,249.0,0,9.4,4.2,4.4,14.0,2.0,0.0,0.88928,0.7930054,0.7930054,14.80796181630547,2.8,131460000.0,26.507672204592126,184.52727272727273,240.0,10.082865420221752,4.3210299366224945,4.600293717383103,14.816247229594813,2.2514079105515177,0.0004559198079151655,1.0065604067902125,0.8672788898161966,0.8629324227825216,13.031274465053286,3.540817470491671,131024705.13166459,26.493647288333033,184.6388388454186,251.3929366776941,12.0
1835,D,2025-04-20,17:30,4407642.0,D,Sevilla,368.0,Joaquín Caparrós,4-2-3-1,111650000.0,26.476261589197932,183.0909090909091,216.0,1,9.8,4.2,3.8,15.8,2.4,0.0,1.00196,0.8135492000000001,0.8135492000000001,13.456803921568627,4.0,130640000.0,26.510459834484475,184.63636363636363,238.4,10.721910280147833,4.547353291081663,4.066862478255402,15.87749815306321,2.1676052737010116,0.0003039465386101103,0.9613069378601417,0.8816932598774644,0.8787956151883477,11.874182976702192,4.693878313661114,130816470.08777638,26.478394025296087,184.78952892724877,250.59529111846277,14.0
1846,H,2025-04-24,18:00,4407620.0,H,Sevilla,368.0,Joaquín Caparrós,4-2-3-1,113200000.0,25.997635492502024,185.0,211.0,0,10.0,3.8,3.8,15.4,2.6,0.0,1.05964,0.9904512000000001,0.9904512000000001,10.561349376114084,3.8,127870000.0,26.476361147408376,184.41818181818184,239.2,10.481273520098556,3.698235527387775,3.711241652170268,13.918332102042138,2.1117368491340076,0.00020263102574007356,1.2481712919067611,1.2198388399183095,1.2179070767922318,11.34036440871055,3.795918875774076,124427646.72518425,26.477683213263372,184.22332231513553,239.06352741230853,15.0
1856,D,2025-05-04,15:15,4407613.0,D,Sevilla,368.0,Joaquín Caparrós,4-2-3-1,90400000.0,26.46282123078838,183.8181818181818,155.0,1,10.2,3.6,3.8,15.4,2.2,0.2,1.35316,1.0854716,1.0854716,13.16801604278075,4.8,125410000.0,26.342704249891106,184.5818181818182,239.0,10.987515680065703,3.46549035159185,3.8074944347801782,13.612221401361424,2.074491232756005,0.3334684206838267,1.4528141946045074,1.1247008932788731,1.1234130511948213,15.726909605807032,4.8639459171827175,120685097.81678951,26.317667306342923,184.482214876757,229.70901827487236,15.0
1862,H,2025-05-10,15:15,4407597.0,D,Sevilla,368.0,Joaquín Caparrós,4-4-2 double 6,89400000.0,26.498662186547197,184.45454545454547,235.0,0,14.0,4.6,5.0,14.4,2.2,0.2,1.59032,1.3794378,1.3794378,12.50533855799373,5.6,115510000.0,26.3269740526414,184.4,217.0,15.65834378671047,4.6436602343945665,5.204996289853452,14.741480934240949,2.716327488504003,0.22231228045588447,1.8000761297363386,1.5289405955192485,1.5280820341298806,12.174261576285147,5.909297278121812,110590065.21119301,26.36605194782474,184.2608705238986,204.80601218324827,16.0
1872,H,2025-05-13,20:30,4407582.0,D,Sevilla,368.0,Joaquín Caparrós,4-2-3-1,112900000.0,26.07678426980275,186.0909090909091,190.0,1,15.6,5.4,4.8,14.8,2.4,0.2,1.90802,1.7384814000000002,1.5898274000000001,11.967005224660397,5.8,107010000.0,26.376653599651547,184.2909090909091,213.2,16.772229191140312,6.429106822929711,5.469997526568967,15.160987289493965,2.477551659002669,0.14820818697058966,2.030284086490892,1.8905970636794993,1.6422680227532538,11.593952161967877,5.6061981854145415,103526710.14079535,26.410255360732226,184.3254288341142,214.8706747888322,16.0
1887,A,2025-05-18,18:00,4407590.0,D,Sevilla,368.0,Joaquín Caparrós,4-4-2 double 6,100900000.0,26.811523862858564,186.45454545454547,263.0,1,15.2,5.0,5.0,15.6,3.2,0.2,2.09912,1.7426270000000001,1.593973,11.411761981417154,5.8,103510000.0,26.302432953767656,184.4909090909091,201.4,14.514819460760208,5.286071215286474,4.979998351045978,17.44065819299598,3.6517011060017794,0.0988054579803931,1.962289390993928,1.5708147091196663,1.4052620151688358,9.990562702573179,6.070798790276361,106651140.09386356,26.2990983304224,184.91392225304583,206.58044985922143,14.0
1898,H,2025-05-25,15:15,4407573.0,H,Sevilla,368.0,Joaquín Caparrós,4-2-3-1,64000000.0,26.433202663182133,183.9090909090909,174.0,0,14.4,4.8,4.6,15.0,2.8,0.6,1.7846,1.4603792,1.3117252000000001,13.646105415760587,5.6,101360000.0,26.36948540849978,185.16363636363636,210.8,11.676546307173473,3.8573808101909823,3.653332234030652,13.960438795330653,2.4344674040011864,0.7325369719869288,1.3912929273292853,1.208840139413111,1.098471676779224,13.808523283196934,4.380532526850907,104734093.39590903,26.46990684123445,185.42746332021238,225.38696657281426,16.0
1906,H,2025-08-17,18:30,4645613.0,H,Sevilla,368.0,Matías Almeyda,4-1-4-1,63900000.0,25.946611909650926,185.63636363636363,277.0,0,15.4,5.4,4.8,15.2,2.6,0.4,1.7403,1.6031521999999998,1.4544982000000002,11.66784454619537,7.4,91520000.0,26.456598842635806,184.94545454545454,203.4,13.451030871448983,4.571587206793988,4.102221489353767,13.97362586355377,1.9563116026674576,0.4883579813246192,1.4743952848861903,1.3553234262754073,1.2817444511861493,14.075247406189261,8.253688351233938,91156062.26393934,26.45767211521701,184.92133918317188,208.25797771520948,17.0
1919,A,2025-08-25,20:30,4645515.0,D,Sevilla,368.0,Matías Almeyda,4-2-3-1,58900000.0,26.51359591811337,185.63636363636363,294.0,1,12.8,5.2,3.4,14.2,2.2,0.4,1.30338,1.3159972,1.1673432,12.663575252270904,6.6,86220000.0,26.353356978408318,185.3090909090909,227.8,12.967353914299323,5.0477248045293255,3.068147659569178,13.315750575702515,1.970874401778305,0.32557198754974614,1.0862635232574602,1.2040972841836048,1.1550446341240994,12.73270461999919,6.835792234155959,82070708.17595956,26.287318713361646,185.15968066756912,231.17198514347297,13.0
1925,A,2025-08-30,18:30,4645531.0,A,Sevilla,368.0,Matías Almeyda,4-2-3-1,27900000.0,26.900628461203407,182.9090909090909,283.0,0,11.4,3.8,3.2,13.0,2.2,0.4,0.97054,0.9598302000000001,0.9598302000000001,11.301908585604236,6.4,80120000.0,26.35634372472155,185.54545454545456,239.6,12.644902609532883,4.365149869686217,3.712098439712785,12.210500383801678,1.9805829345188701,0.21704799169983077,0.9996756821716403,1.0804231894557366,1.0477214227493996,9.69680307999946,5.890528156103973,74347138.78397304,26.36274444827889,185.31857499050065,252.11465676231532,18.0
1931,D,2025-09-12,20:00,4645574.0,H,Sevilla,368.0,Matías Almeyda,4-3-3 Attacking,33500000.0,27.956941073984193,184.45454545454547,284.0,1,12.0,4.0,3.0,11.4,1.4,0.4,0.81354,1.0976442,1.0976442,12.79778340779485,6.2,63120000.0,26.52111256300168,184.9090909090909,258.2,12.763268406355257,4.243433246457478,3.4747322931418565,12.807000255867786,1.9870552896792468,0.14469866113322052,1.0135504547810934,1.2603887929704911,1.2385876151662665,11.218921351578587,5.927018770735981,58864759.18931536,26.54203911925373,184.51541363003074,262.4097711748769,12.0
1943,A,2025-09-20,17:30,4645485.0,D,Sevilla,368.0,Matías Almeyda,5-4-1,38100000.0,27.268496048783526,183.36363636363637,224.0,0,12.2,4.4,3.2,14.6,2.2,0.0,0.9198000000000001,1.0699454,1.0699454,9.598894518905961,7.0,49640000.0,26.750196005226805,184.5090909090909,262.4,10.842178937570173,3.8289554976383187,2.983154862094571,16.20466683724519,2.6580368597861646,0.09646577408881368,0.9359003031873957,0.9557248619803275,0.9411907434441776,9.295947567719058,5.618012513823987,50409839.45954356,27.013673104163885,184.4951242382023,269.6065141165846,12.0
1954,A,2025-09-23,20:30,4645540.0,A,Sevilla,368.0,Matías Almeyda,5-4-1,36900000.0,28.177213614585277,184.72727272727272,322.0,1,10.6,3.8,3.0,15.6,3.4,0.0,0.83978,0.9186857999999999,0.9186858000000001,8.245155388471177,4.6,44460000.0,26.917254682347085,184.4,272.4,10.22811929171345,3.552636998425546,3.3221032413963805,17.136444558163458,4.10535790652411,0.06431051605920912,1.0374335354582638,0.9344805746535516,0.9247911622961184,8.810631711812706,5.078675009215991,46306559.639695704,27.09861408570377,184.117961613347,254.40434274438974,9.0
1968,A,2025-09-28,13:00,4645580.0,D,Sevilla,368.0,Matías Almeyda,5-4-1,38100000.0,28.972683716010206,182.72727272727272,387.0,0,11.4,3.0,3.4,16.6,3.4,0.0,0.8553,0.9055908,0.9055907999999999,7.35821222410866,5.6,39060000.0,27.36337502333395,184.2181818181818,281.4,12.152079527808965,3.0350913322836974,3.2147354942642536,17.090963038775637,3.40357193768274,0.042873677372806084,0.8208223569721759,0.9017103831023677,0.8952507748640789,7.744722216477288,6.385783339477328,43171039.75979713,27.458147261997606,184.3210653179889,276.93622849625984,12.0
1978,H,2025-10-05,15:15,4645510.0,H,Sevilla,368.0,Matías Almeyda,4-2-3-1,38100000.0,28.73697965279074,182.45454545454547,437.0,1,9.8,2.6,3.2,17.6,3.4,0.0,0.7735199999999999,0.8548952,0.8548952,9.509402700299136,6.0,34900000.0,27.855192582913322,183.63636363636363,300.0,9.434719685205977,2.3567275548557984,3.4764903295095024,16.39397535918376,2.9357146251218267,0.028582451581870724,0.6864149046481173,0.7943392554015785,0.7900328499093859,9.956798937968985,6.257188892984885,41480693.17319809,27.962992746668473,183.7898011210835,313.6241523308399,9.0
